1.001117944717407227e+00 -2.983734011650085449e-04 -4.531511962413787842e-01 8.746486902236938477e-02 -5.479667186737060547e-01 -8.716649562120437622e-02
1.000676274299621582e+00 -2.271458506584167480e-04 -4.531489610671997070e-01 8.550523221492767334e-02 -5.475273132324218750e-01 -8.527808636426925659e-02
1.000453352928161621e+00 -1.691952347755432129e-04 -4.535234868526458740e-01 8.340372145175933838e-02 -5.469298362731933594e-01 -8.323452621698379517e-02
1.000048279762268066e+00 3.964453935623168945e-05 -4.539510011672973633e-01 8.103418350219726562e-02 -5.460972785949707031e-01 -8.107382804155349731e-02
9.996594786643981934e-01 4.491135478019714355e-04 -4.572894871234893799e-01 7.518061995506286621e-02 -5.423699617385864258e-01 -7.562973350286483765e-02
9.994919896125793457e-01 8.685514330863952637e-04 -4.610711336135864258e-01 6.904378533363342285e-02 -5.384208559989929199e-01 -6.991233676671981812e-02
9.997189640998840332e-01 1.345776021480560303e-03 -4.648097157478332520e-01 6.334623694419860840e-02 -5.349092483520507812e-01 -6.469201296567916870e-02
1.001408100128173828e+00 1.562245190143585205e-03 -4.730618596076965332e-01 5.393585190176963806e-02 -5.283462405204772949e-01 -5.549809709191322327e-02
1.000198364257812500e+00 1.101419329643249512e-04 -4.804428815841674805e-01 3.545181080698966980e-02 -5.197554826736450195e-01 -3.556195273995399475e-02
9.998094439506530762e-01 4.555359482765197754e-04 -4.889096021652221680e-01 1.466761529445648193e-02 -5.108998417854309082e-01 -1.512315124273300171e-02
9.891491532325744629e-01 -3.964461386203765869e-03 -4.962270259857177734e-01 2.253215759992599487e-02 -4.929221272468566895e-01 -1.856769621372222900e-02
9.878312945365905762e-01 -5.393289029598236084e-03 -4.874272346496582031e-01 3.947377577424049377e-02 -5.004040598869323730e-01 -3.408048674464225769e-02
9.877681136131286621e-01 -4.644550383090972900e-03 -4.814253449440002441e-01 4.827968403697013855e-02 -5.063427686691284180e-01 -4.363513365387916565e-02
9.882392287254333496e-01 -3.416128456592559814e-03 -4.739878475666046143e-01 5.673062801361083984e-02 -5.142513513565063477e-01 -5.331449955701828003e-02
9.870530962944030762e-01 -2.668119966983795166e-03 -4.667674899101257324e-01 6.588163226842880249e-02 -5.202856063842773438e-01 -6.321351230144500732e-02
9.858244061470031738e-01 -2.193592488765716553e-03 -4.628205299377441406e-01 7.346761971712112427e-02 -5.230038762092590332e-01 -7.127402722835540771e-02
9.844689369201660156e-01 -2.279542386531829834e-03 -4.579778909683227539e-01 7.817483693361282349e-02 -5.264910459518432617e-01 -7.589529454708099365e-02
9.825137853622436523e-01 -2.324290573596954346e-03 -4.542500972747802734e-01 8.186639100313186646e-02 -5.282636880874633789e-01 -7.954210042953491211e-02
9.804915785789489746e-01 -2.333797514438629150e-03 -4.518312513828277588e-01 8.203315734863281250e-02 -5.286602973937988281e-01 -7.969935983419418335e-02
9.793913960456848145e-01 -2.355717122554779053e-03 -4.500086903572082520e-01 8.161662518978118896e-02 -5.293827056884765625e-01 -7.926090806722640991e-02
9.781161546707153320e-01 -2.278186380863189697e-03 -4.481904506683349609e-01 8.191387355327606201e-02 -5.299257040023803711e-01 -7.963568717241287231e-02
9.763132333755493164e-01 -1.982279121875762939e-03 -4.461435973644256592e-01 8.399226516485214233e-02 -5.301696062088012695e-01 -8.200998604297637939e-02
9.748483300209045410e-01 -1.858435571193695068e-03 -4.441846609115600586e-01 8.512260019779205322e-02 -5.306636691093444824e-01 -8.326416462659835815e-02
9.739943146705627441e-01 -1.536183059215545654e-03 -4.416771531105041504e-01 8.430606126785278320e-02 -5.323171615600585938e-01 -8.276987820863723755e-02
9.721651673316955566e-01 -1.274146139621734619e-03 -4.386194348335266113e-01 8.443334698677062988e-02 -5.335457324981689453e-01 -8.315920084714889526e-02
9.703887104988098145e-01 -9.997412562370300293e-04 -4.358301162719726562e-01 8.415341377258300781e-02 -5.345585942268371582e-01 -8.315367251634597778e-02
9.684302210807800293e-01 -7.000789046287536621e-04 -4.332020282745361328e-01 8.281176537275314331e-02 -5.352281928062438965e-01 -8.211168646812438965e-02
9.661453962326049805e-01 -4.840567708015441895e-04 -4.300742447376251221e-01 8.131549507379531860e-02 -5.360711812973022461e-01 -8.083143830299377441e-02
9.637331366539001465e-01 -1.553528010845184326e-03 -4.266640245914459229e-01 7.935492694377899170e-02 -5.370690822601318359e-01 -7.780139893293380737e-02
9.617103934288024902e-01 -3.263540565967559814e-03 -4.238111972808837891e-01 7.722503691911697388e-02 -5.378991961479187012e-01 -7.396149635314941406e-02
9.594328999519348145e-01 -7.488057017326354980e-04 -4.212336540222167969e-01 7.432253658771514893e-02 -5.381992459297180176e-01 -7.357373088598251343e-02
9.560006856918334961e-01 -1.005597412586212158e-03 -4.187490344047546387e-01 7.289686799049377441e-02 -5.372516512870788574e-01 -7.189127057790756226e-02
9.536770582199096680e-01 -1.609854400157928467e-03 -4.176426529884338379e-01 7.117187976837158203e-02 -5.360344052314758301e-01 -6.956202536821365356e-02
9.514512419700622559e-01 -2.200864255428314209e-03 -4.172399342060089111e-01 6.997656822204589844e-02 -5.342112779617309570e-01 -6.777570396661758423e-02
9.488813281059265137e-01 -1.812301576137542725e-03 -4.187335073947906494e-01 6.506155431270599365e-02 -5.301477909088134766e-01 -6.324925273656845093e-02
9.473100304603576660e-01 -3.259606659412384033e-03 -4.230151772499084473e-01 5.443584918975830078e-02 -5.242948532104492188e-01 -5.117624253034591675e-02
9.455457329750061035e-01 -5.055926740169525146e-03 -4.257641434669494629e-01 4.052500799298286438e-02 -5.197815895080566406e-01 -3.546908125281333923e-02
9.410897493362426758e-01 -5.247972905635833740e-03 -4.341996610164642334e-01 3.093282505869865417e-02 -5.068900585174560547e-01 -2.568485215306282043e-02
9.356666207313537598e-01 -3.838725388050079346e-03 -4.407857358455657959e-01 3.352945670485496521e-02 -4.948808848857879639e-01 -2.969073131680488586e-02
9.412143230438232422e-01 -3.919787704944610596e-03 -4.359187185764312744e-01 4.330207780003547668e-02 -5.052956342697143555e-01 -3.938229009509086609e-02
9.394604563713073730e-01 -5.358047783374786377e-03 -4.205267429351806641e-01 5.289041623473167419e-02 -5.189337134361267090e-01 -4.753236845135688782e-02
9.353428483009338379e-01 -4.161410033702850342e-03 -4.044281244277954102e-01 6.523975729942321777e-02 -5.309147238731384277e-01 -6.107834726572036743e-02
9.303124547004699707e-01 -3.972001373767852783e-03 -3.910778760910034180e-01 7.538291811943054199e-02 -5.392345786094665527e-01 -7.141091674566268921e-02
9.252461791038513184e-01 -3.715656697750091553e-03 -3.849867284297943115e-01 8.586828410625457764e-02 -5.402594804763793945e-01 -8.215262740850448608e-02
9.193819761276245117e-01 -3.251768648624420166e-03 -3.790709674358367920e-01 9.493686258792877197e-02 -5.403109788894653320e-01 -9.168509393930435181e-02
9.128249287605285645e-01 -3.054745495319366455e-03 -3.732685446739196777e-01 1.030822843313217163e-01 -5.395563840866088867e-01 -1.000275388360023499e-01
9.059593081474304199e-01 -2.711735665798187256e-03 -3.679369091987609863e-01 1.130938231945037842e-01 -5.380223989486694336e-01 -1.103820875287055969e-01
8.985281586647033691e-01 -3.170080482959747314e-03 -3.606966435909271240e-01 1.235586553812026978e-01 -5.378315448760986328e-01 -1.203885748982429504e-01
8.939802050590515137e-01 -5.287133157253265381e-03 -3.569281101226806641e-01 1.292608380317687988e-01 -5.370520949363708496e-01 -1.239737048745155334e-01
8.891863822937011719e-01 -8.685208857059478760e-03 -3.506104946136474609e-01 1.337779909372329712e-01 -5.385758876800537109e-01 -1.250927746295928955e-01
8.820896148681640625e-01 -1.349041610956192017e-02 -3.435007035732269287e-01 1.401077359914779663e-01 -5.385888814926147461e-01 -1.266173124313354492e-01
8.702005743980407715e-01 -1.780249923467636108e-02 -3.345642685890197754e-01 1.473062485456466675e-01 -5.356363058090209961e-01 -1.295037567615509033e-01
8.591692447662353516e-01 -1.839864999055862427e-02 -3.283852040767669678e-01 1.518772542476654053e-01 -5.307840108871459961e-01 -1.334786117076873779e-01
8.507986664772033691e-01 -1.844992488622665405e-02 -3.244785964488983154e-01 1.546820700168609619e-01 -5.263200998306274414e-01 -1.362321376800537109e-01
8.449000716209411621e-01 -1.868637651205062866e-02 -3.225602209568023682e-01 1.594581305980682373e-01 -5.223398208618164062e-01 -1.407717466354370117e-01
8.419065475463867188e-01 -1.959254592657089233e-02 -3.221180737018585205e-01 1.652789413928985596e-01 -5.197885036468505859e-01 -1.456863880157470703e-01
8.390406966209411621e-01 -2.050805836915969849e-02 -3.214123845100402832e-01 1.704508364200592041e-01 -5.176283121109008789e-01 -1.499427855014801025e-01
8.352878689765930176e-01 -2.119565755128860474e-02 -3.213686943054199219e-01 1.768884658813476562e-01 -5.139191746711730957e-01 -1.556928157806396484e-01
8.314537405967712402e-01 -2.109826356172561646e-02 -3.205588459968566895e-01 1.803112328052520752e-01 -5.108948945999145508e-01 -1.592129766941070557e-01
8.262291550636291504e-01 -2.041778713464736938e-02 -3.181777894496917725e-01 1.810731291770935059e-01 -5.080513954162597656e-01 -1.606553494930267334e-01
8.175924420356750488e-01 -1.939625293016433716e-02 -3.140180408954620361e-01 1.776540428400039673e-01 -5.035743713378906250e-01 -1.582577824592590332e-01
8.087713718414306641e-01 -1.819174736738204956e-02 -3.091883957386016846e-01 1.697666049003601074e-01 -4.995829761028289795e-01 -1.515748500823974609e-01
8.023976683616638184e-01 -1.779473572969436646e-02 -3.070683479309082031e-01 1.624497026205062866e-01 -4.953293204307556152e-01 -1.446549594402313232e-01
7.982031702995300293e-01 -1.765685528516769409e-02 -3.063362836837768555e-01 1.560357511043548584e-01 -4.918668866157531738e-01 -1.383788883686065674e-01
7.941663861274719238e-01 -1.784495264291763306e-02 -3.044136464595794678e-01 1.509865522384643555e-01 -4.897527396678924561e-01 -1.331416070461273193e-01
7.875102162361145020e-01 -1.803980022668838501e-02 -2.920931875705718994e-01 1.494052559137344360e-01 -4.954170286655426025e-01 -1.313654482364654541e-01
7.818372249603271484e-01 -1.989229768514633179e-02 -2.767415642738342285e-01 1.481279283761978149e-01 -5.050956606864929199e-01 -1.282356381416320801e-01
7.701310515403747559e-01 -2.134635299444198608e-02 -2.556618452072143555e-01 1.481319963932037354e-01 -5.144692063331604004e-01 -1.267856359481811523e-01
7.544259428977966309e-01 -2.271508425474166870e-02 -2.337548136711120605e-01 1.462081968784332275e-01 -5.206711292266845703e-01 -1.234931126236915588e-01
7.394061684608459473e-01 -2.238788455724716187e-02 -2.156276553869247437e-01 1.424145102500915527e-01 -5.237784981727600098e-01 -1.200266256928443909e-01
7.297081351280212402e-01 -2.238068729639053345e-02 -2.042324244976043701e-01 1.387583911418914795e-01 -5.254757404327392578e-01 -1.163777038455009460e-01
7.174004912376403809e-01 -2.209871262311935425e-02 -1.928672492504119873e-01 1.350420862436294556e-01 -5.245332717895507812e-01 -1.129433736205101013e-01
7.034162282943725586e-01 -1.991698890924453735e-02 -1.869590431451797485e-01 1.300069540739059448e-01 -5.164572000503540039e-01 -1.100899651646614075e-01
6.900873780250549316e-01 -1.902074366807937622e-02 -1.837908625602722168e-01 1.242971420288085938e-01 -5.062965154647827148e-01 -1.052763983607292175e-01
6.752433180809020996e-01 -1.764372736215591431e-02 -1.817217469215393066e-01 1.213260442018508911e-01 -4.935215711593627930e-01 -1.036823168396949768e-01
6.656032204627990723e-01 -1.666604727506637573e-02 -1.839995682239532471e-01 1.216436326503753662e-01 -4.816036522388458252e-01 -1.049775853753089905e-01
6.594345569610595703e-01 -1.617535203695297241e-02 -1.887964904308319092e-01 1.219797581434249878e-01 -4.706380665302276611e-01 -1.058044061064720154e-01
6.533721089363098145e-01 -1.524462550878524780e-02 -1.933866292238235474e-01 1.213394403457641602e-01 -4.599854946136474609e-01 -1.060948148369789124e-01
6.502567529678344727e-01 -1.148898154497146606e-02 -2.014150768518447876e-01 1.114693731069564819e-01 -4.488416910171508789e-01 -9.998039156198501587e-02
6.440059542655944824e-01 -1.304075866937637329e-02 -2.134565860033035278e-01 8.919979631900787354e-02 -4.305493831634521484e-01 -7.615903764963150024e-02
6.388790011405944824e-01 -1.583793014287948608e-02 -2.129866778850555420e-01 1.022427380084991455e-01 -4.258923232555389404e-01 -8.640480786561965942e-02
6.298527121543884277e-01 -1.582805067300796509e-02 -2.103904634714126587e-01 1.116183102130889893e-01 -4.194622635841369629e-01 -9.579025954008102417e-02
6.175140738487243652e-01 -1.493500918149948120e-02 -2.064372599124908447e-01 1.174624562263488770e-01 -4.110768139362335205e-01 -1.025274470448493958e-01
6.050348281860351562e-01 -1.629922538995742798e-02 -2.035842835903167725e-01 1.249090582132339478e-01 -4.014505445957183838e-01 -1.086098328232765198e-01
5.930285453796386719e-01 -1.884236186742782593e-02 -2.008571326732635498e-01 1.346712708473205566e-01 -3.921714127063751221e-01 -1.158289089798927307e-01
5.825070738792419434e-01 -2.104077488183975220e-02 -1.991476863622665405e-01 1.417452841997146606e-01 -3.833593726158142090e-01 -1.207045093178749084e-01
5.720986723899841309e-01 -2.298968285322189331e-02 -1.989692598581314087e-01 1.470425426959991455e-01 -3.731294274330139160e-01 -1.240528598427772522e-01
5.614449977874755859e-01 -2.367968112230300903e-02 -2.016131281852722168e-01 1.504506319761276245e-01 -3.598318696022033691e-01 -1.267709434032440186e-01
